id,mark_x,mark_y
16284964,100%股权,毕马威华振会计师事务所（特殊普通合伙）
16284964,100%股权,GardnerAerospaceHoldingsLimited
16282618,100%股权,北京航星永志科技有限公司
16280475,100%股权,卓郎智能机械有限公司
16280475,1.85亿元现金以外的其他全部资产及负债,卓郎智能机械有限公司
16278565,51%股权,广东佳纳能源科技有限公司
16278179,100%股权,深圳市威富通科技有限公司
16277523,100%股权,上海睿智化学研究有限公司
16273038,100%股权,申龙客车、旭虹光电
16273038,100%股权,申龙客车、旭虹光电
16267752,100.00%股权,深圳市快读科技有限公司
16264426,100%股权,武汉悦然心动网络科技股份有限公司
16264383,100%股权,国控北京、北京康辰、北京华鸿及天星普信
16264383,100%股权,国控北京、北京康辰、北京华鸿及天星普信
16264383,60%股权,国控北京、北京康辰、北京华鸿及天星普信
16264383,51%股权,国控北京、北京康辰、北京华鸿及天星普信
16263938,96.59%股份,重庆医药（集团）股份有限公司
16263938,扣除东凌国际706.90万限售股之外的全部资产及负债,重庆医药（集团）股份有限公司
16262333,98.39%股权,佛山欧神诺陶瓷股份有限公司
16259713,49%股权,山西中煤华晋能源有限责任公司
16256154,100%股权,成都狮之吼科技有限公司
16255891,55.13%股权,北京六捷科技有限公司
16251084,100%股权,标的公司的股权变更登记至盛讯达名下的相关工商变更登记手续完成之当日
16251084,100%股权,中联畅想（深圳）网络科技有限公司
16251043,100.00%股权,苏州晟成光伏设备有限公司
16250690,100%股权,上海共创信息技术股份有限公司
16245685,100%股权,天津安埔胜利石油工程技术有限公司
16244993,23%股份,江苏中基复合材料股份有限公司
16239450,100%的股权,宁波东方亿圣投资有限公司
16239047,81.48%股权,江西巨网科技股份有限公司
16231371,100%股权,阜新佳创企业管理有限公司
16231371,100%股权,CarcousticsInternationalGmbH，系阜新佳创全资子公司德国佳创有限公司之全资子公司，因阜新佳创、德国佳创有限公司均为持股型公司，CCI系最终标的公司
16231371,债权,阜新佳创企业管理有限公司
16231371,债权,CarcousticsInternationalGmbH，系阜新佳创全资子公司德国佳创有限公司之全资子公司，因阜新佳创、德国佳创有限公司均为持股型公司，CCI系最终标的公司
16228190,100%股权,国家电投集团江苏电力有限公司
16223827,100.00%股权,广东宝乐机器人股份有限公司
16223467,40.00%股权,升腾资讯、星网视易
16223467,48.15%股权,升腾资讯、星网视易
16213679,100%股权,珠海泰坦新动力电子有限公司
16202475,60%股权,浙江通策健康管理服务有限公司
16201766,100%股权,浙江俏尔婷婷服饰有限公司
16194803,100.00%股权,上海金东唐科技股份有限公司
16189524,100%股权,北京博睿赛思信息系统集成有限公司
16189472,100.00%股份,厦门积硕科技股份有限公司
16182229,100%股权,杭州环北丝绸服装城有限公司
16181956,100%股份,河北羿珩科技股份有限公司及其前身河北羿珩科技有限公司，曾用名秦皇岛市奥瑞特科技有限公司、河北羿珩太阳能科技股份有限公司；2017年4月17日公司形式变更并更名为河北羿珩科技有限责任公司
16181329,100%股权,沈阳新北、国惠新能源及其下属子公司
16181329,100%股权,沈阳新北、国惠新能源及其下属子公司
16171247,30%股权,天音通信有限公司，曾用名深圳市天音通信发展有限公司
16170160,100%股权,上海润金文化传播有限公司
16165550,100%股权,天业投标公司
16165472,100%股权,浙江交工集团股份有限公司
16160716,66.20%股权,因诺微科技（天津）有限公司
16150088,100%股权,新辉开科技（深圳）有限公司
16144252,75.45%股权,新泉阳泉，园区园林
16144252,100%股权,新泉阳泉，园区园林
16120298,63%股权,杭州悠可化妆品有限公司
16118858,100%股权,和谐明芯（义乌）光电科技有限公司
16108837,85%股权,爱创天杰、智阅网络、数字一百
16108837,85%股权,指
16108837,90%股权,爱创天杰、智阅网络、数字一百
16108837,90%股权,指
16108837,100%股权,爱创天杰、智阅网络、数字一百
16108837,100%股权,指
16108498,30%股权,天音通信有限公司，曾用名深圳市天音通信发展有限公司
16085080,100%股权,浙江交工集团股份有限公司
16083135,100%股权,福建圣农食品有限公司
16083135,100%股权,圣农实业、沈阳中和、福建德润、苏州天利、宁波圣峰、新圣合、上海映雪、嘉兴金台的合称
16062504,100%股权,GardnerAerospaceHoldingsLimited
16060054,100%股权,浙江时空能源技术有限公司
16022682,100%股权,上海云克网络科技有限公司
16004935,100%股权,金桥水科
15993821,100%股权,江苏明伟万盛科技有限公司，原名为江苏明伟万盛实业有限公司
15981716,100%股权,宁波四维尔工业股份有限公司（现已更名为宁波四维尔工业有限责任公司）
15979697,55.70%权益,Newegg
15971723,100%股权,首映时代和德纳影业，根据语境不同亦可单指其中一方
15971723,100%股权,首映时代和德纳影业，根据语境不同亦可单指其中一方
15962119,75%股权、3.42亿元债权,吉林天池钼业有限公司
15950989,49%的股权,山西中煤华晋能源有限责任公司
15943423,93.5417%股权,幻想悦游、合润传媒
15943423,96.36%股权,幻想悦游、合润传媒
15943015,100%股权,山东世纪缘珠宝首饰有限公司
15929420,100.00%股权,晨光稀土、科百瑞、文盛新材
15929420,71.43%股权,晨光稀土、科百瑞、文盛新材
15929420,100.00%股权,晨光稀土、科百瑞、文盛新材
15928166,100%股权,宁波新世达精密机械有限公司
15921339,100%股权,江苏明伟万盛科技有限公司，原名为江苏明伟万盛实业有限公司
15919922,100%股权,北京京能煤电资产管理有限公司
15916860,83.2587%股权,烟台东方威思顿电气有限公司、烟台东方威思顿电气股份有限公司
15912536,100%股权,杭州环北丝绸服装城有限公司
15912444,51%股权,柏克新能和精一规划
15912444,51%股权,柏克新能和精一规划
15904382,100.00%的股权,彩虹无人机科技有限公司和航天神舟飞行器有限公司
15904382,84.00%的股权,彩虹无人机科技有限公司和航天神舟飞行器有限公司
15903535,100%股权,联奕科技股份有限公司，前身为广州联奕信息科技有限公司，于2015年10月整体改制为股份公司
15903456,51%的股权,北京新线中视文化传播有限公司
15897254,100%的股权,上海成蹊信息科技有限公司
15897254,100%的股权,《上海成蹊信息科技有限公司2015年度、2016年度合并报表的审计报告》
15896278,100%股权,广州龙之杰科技有限公司、北京博日鸿科技发展有限公司
15896278,100%股权,广州龙之杰科技有限公司、北京博日鸿科技发展有限公司
15895354,99.78%股权,上海盛蔚矿业投资有限公司
15895071,100%股权,北京开心人信息技术有限公司
15882258,100%股权,深圳市速易网络科技有限公司
15880364,100%股权,成都炎龙科技有限公司
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,29%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,29%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15876150,24%股权,嘉事明伦、嘉事康元、嘉事嘉成、嘉事爱格、嘉事馨顺和、嘉事杰博、嘉事嘉意、嘉事谊诚、嘉事盛世、金康瑞源、
15870414,100.00%股权,江苏宏泰高分子材料有限公司
15855926,97.82%股权,"KDDI持有的CDNW公司12,149,768股股份。CDNW共发行14,300,000股股份，其中KDDI持有12,149,768股，小股东合计持有270,764股，CDNW持有1,879,468股（库存股）。KDDI所持CDNW公司股份占CDNW公司发行在外流通股（不含库存股）的比例为97.82%。"
15855926,97.82%股权,"CDNetworksCo.,Ltd."
15848730,100%股权,申龙客车、旭虹光电
15848730,100%股权,申龙客车、旭虹光电
15843769,49%的股权,安徽华铂再生资源科技有限公司
15840623,63%股权,亚新科凸轮轴、亚新科双环、亚新科仪征铸造亚新科山西、亚新科NVH、CACGI
15840623,63%股权,亚新科凸轮轴、亚新科双环、亚新科仪征铸造亚新科山西、亚新科NVH、CACGI
15840623,70%股权,亚新科凸轮轴、亚新科双环、亚新科仪征铸造亚新科山西、亚新科NVH、CACGI
15840623,100%股权,亚新科凸轮轴、亚新科双环、亚新科仪征铸造亚新科山西、亚新科NVH、CACGI
15840623,100%股权,亚新科凸轮轴、亚新科双环、亚新科仪征铸造亚新科山西、亚新科NVH、CACGI
15840623,100%股权,亚新科凸轮轴、亚新科双环、亚新科仪征铸造亚新科山西、亚新科NVH、CACGI
15839039,100%股权,上海鑫燕隆汽车装备制造有限公司
15839039,100%股权,大信会计师事务所为本次交易标的公司鑫燕隆出具的文号为“大信审字[2016]第2-01070号”的审计报告
15837354,100.00%股权,红相科技及中强科技
15837354,100.00%股权,红相科技及中强科技
15833699,100%股权,文脉互动、麟游互动两家公司
15833699,100%股权,文脉互动、麟游互动两家公司
15833540,100%股权,完成资产整合后的量子伟业
15833283,94.00%股权,北京我爱我家房地产经纪有限公司
15829372,30%的股权,天音通信有限公司，曾用名深圳市天音通信发展有限公司
15828896,100%股权,浙江源态环保科技服务有限公司
15823305,100%股权,天津卡乐互动科技有限公司
15816528,100%股权,武汉帕太电子科技有限公司
15813710,51%股权,广州铭诚计算机科技有限公司
15813593,60%股权,柳州市双飞汽车电器配件制造有限公司
15813593,60%股权,瑞华会计师事务所出具的《柳州市双飞汽车电器配件制造有限公司备考合并财务报表之审计报告》（瑞华审字[2017]48410001号）
15810372,100%股权,KonsalnetHOLDINGSPÓŁKAAKCYJNA，Konsalnet控股股份有限公司，包括其下属子公司
15810326,47.18%内资股股份,上海集优、自仪泰雷兹及电气置业
15810326,50.10%的股权,上海集优、自仪泰雷兹及电气置业
15810326,100%的股权,上海集优、自仪泰雷兹及电气置业
15804286,100%股权,浙江上优刀具有限公司
15799383,100%股权,甜维你（上海）商贸有限公司
15787645,40%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
15787645,40%股权,本次交易对方将各个标的资产过户至海格通信名下之日
15787645,10%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
15787645,10%股权,本次交易对方将各个标的资产过户至海格通信名下之日
15787645,51%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
15787645,51%股权,本次交易对方将各个标的资产过户至海格通信名下之日
15787645,53.125%股权,怡创科技、海通天线、嘉瑞科技、驰达飞机
15787645,53.125%股权,本次交易对方将各个标的资产过户至海格通信名下之日
15787539,75%股权,北京天地祥云科技有限公司，曾用名“北京天云立业企业管理有限公司”
15785219,100%股权,武汉悦然心动网络科技股份有限公司
15785142,100%股权,北京矽成半导体有限公司
15784859,100%股权,上海云克网络科技有限公司
15783194,100%股权,苏州科环环保科技有限公司
15783099,100%股权,深圳市铭特科技股份有限公司
15780650,100%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,100%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,100%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,100%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,100%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,100%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,70.51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,51%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15780650,49%股权,浙报传媒21家一级子公司股权，具体为浙江日报新闻发展有限公司、钱江报系有限公司、浙江智慧网络医院管理有限公司、浙江老年报报业有限公司、浙江日报报业集团印务有限公司、浙江九星传媒有限公司100%股权，浙江在线新闻网站有限公司70.51%股权，浙江法制报报业有限公司、浙江《美术报》有限公司、浙江《江南游报》社有限责任公司、乐清日报有限公司、瑞安日报有限公司、海宁日报有限公司、诸暨日报有限公司、东阳日报有限公司、上虞日报有限公司、绍兴市柯桥日报有限公司、永康日报有限公司、温岭日报有限公司及上海高铁旅游服务有限公司51%股权，和浙江浙商传媒有限公司49%股权。
15779935,100.00%股权,广东宝乐机器人股份有限公司
15775160,100%股权,东莞市雅康精密机械有限公司
15774917,70%股权,2016年度、2017年度和2018年度
15774917,70%股权,温州博德科技有限公司
15774917,70%股权,博德科技现有股东，即温州博德真空镀铝有限公司、王策、黄明金
15774780,51%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,51%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,51%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,51%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,51%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,经营性资产,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,100%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,100%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,100%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,52.92%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,55%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15774780,33%股权,芜湖三益、国药一心、致君制药、坪山制药、致君医贸、国工有限、国药威奇达、汕头金石、青海制药、新疆制药、中抗制药
15772081,16%的股权,深圳前海上林投资管理有限公司
15771712,100%股权,天派电子（深圳）有限公司
15766892,100%股权,中钢制品院、中唯公司及湖南特材
15766892,100%股权,中钢制品院、中唯公司及湖南特材
15766892,100%股权,中钢制品院、中唯公司及湖南特材
15760956,全部权益,RightwareOy
15755981,100%股权,南京电研电力自动化股份有限公司
15753702,100%股权,国机精工有限公司
15753647,100%的股权,山西新华化工有限责任公司
15747542,100.00%股权,左建生、徐克成、刘建国、牛立志、海恒实业、樟树复海、上海挚信、广州顺懋、樟树克拉、樟树顺懋
15747542,100.00%股权,复大医疗100%股权
15747542,100.00%股权,广州复大医疗股份有限公司
15746395,100%股权,珠海泰坦新动力电子有限公司
